id,related_id,slug,title,presenterDisplayName
591512,157985,lei_zhang_the_powerful_promise_of_earth_s_harshest_places,The powerful promise of Earth’s harshest places,Lei Zhang
591512,1754,alex_laskey_how_behavioral_science_can_lower_your_energy_bill,How behavioral science can lower your energy bill,Alex Laskey
591512,1434,amory_lovins_a_40_year_plan_for_energy,A 40-year plan for energy,Amory Lovins
591512,23129,deandrea_salvador_how_we_can_make_energy_more_affordable_for_low_income_families,How we can make energy more affordable for low-income families,DeAndrea Salvador
589669,148430,michael_vazquez_and_will_kanwischer_ethical_dilemma_should_knowledge_be_free,Ethical dilemma: Should knowledge be free?,Michael Vazquez and Will Kanwischer
589669,97714,rebecca_l_walker_ethical_dilemma_whose_life_is_more_valuable,Ethical dilemma: Whose life is more valuable?,Rebecca L. Walker
589669,107459,ted_ed_what_if_you_experienced_every_human_life_in_history,What if you experienced every human life in history?, TED-Ed
592967,157593,heni_ozi_cukier_are_we_heading_toward_world_war_iii,Are we heading toward World War III?,Heni Ozi Cukier
592967,148289,carole_cadwalladr_this_is_what_a_digital_coup_looks_like,This is what a digital coup looks like,Carole Cadwalladr
592967,147982,cindy_kam_how_disgust_drives_your_politics,How disgust drives your politics,Cindy Kam
592967,1765,george_papandreou_imagine_a_european_democracy_without_borders,Imagine a European democracy without borders,George Papandreou
592967,1189,maajid_nawaz_a_global_culture_to_fight_extremism,A global culture to fight extremism,Maajid Nawaz
592967,1547,ivan_krastev_can_democracy_exist_without_trust,Can democracy exist without trust?,Ivan Krastev
591591,87481,rha_goddess_and_deepa_purushothaman_4_ways_to_redefine_power_at_work_to_include_women_of_color,4 ways to redefine power at work to include women of color,Rha Goddess and Deepa Purushothaman
591591,153066,sarah_kay_ted_talks_daily_book_club_a_little_daylight_left,TED Talks Daily Book Club: A Little Daylight Left,Sarah Kay
591591,142043,elise_hu_how_digital_culture_is_reshaping_our_faces_and_bodies,How digital culture is reshaping our faces and bodies,Elise Hu
591591,346,brewster_kahle_a_free_digital_library,A free digital library,Brewster Kahle
591591,1410,chip_kidd_designing_books_is_no_laughing_matter_ok_it_is,"Designing books is no laughing matter. OK, it is.",Chip Kidd
591591,1227,jean_baptiste_michel_erez_lieberman_aiden_what_we_learned_from_5_million_books,What we learned from 5 million books,Jean-Baptiste Michel + Erez Lieberman Aiden
591792,37122,david_ian_howe_a_brief_history_of_dogs,A brief history of dogs,David Ian Howe
591792,24167,alexandra_horowitz_how_do_dogs_see_with_their_noses,"How do dogs ""see"" with their noses?",Alexandra Horowitz
591792,101891,joshua_paul_dale_why_do_you_want_to_squeeze_cute_things,Why do you want to squeeze cute things?,Joshua Paul Dale
590426,158932,ilona_szabo_de_carvalho_the_world_s_first_nature_superpower,"The world's first ""nature superpower""",Ilona Szabó de Carvalho
590426,157975,james_mnyupe_a_small_nation_s_surprising_solution_to_unemployment,A small nation’s surprising solution to unemployment,James Mnyupe
590426,148344,adam_aleksic_are_we_cooked_how_social_media_shapes_your_language,Are we cooked? How social media shapes your language,Adam Aleksic
590426,2068,meera_vijayann_find_your_voice_against_gender_violence,Find your voice against gender violence,Meera Vijayann
590426,1066,johanna_blakley_social_media_and_the_end_of_gender,Social media and the end of gender,Johanna Blakley
590426,575,clay_shirky_how_social_media_can_make_history,How social media can make history,Clay Shirky
592356,20390,simona_francese_your_fingerprints_reveal_more_than_you_think,Your fingerprints reveal more than you think,Simona Francese
592356,158573,jenny_du_the_science_of_making_fruits_and_veggies_last_longer,The science of making fruits and veggies last longer,Jenny Du
592356,158681,dion_dawson_your_zip_code_shouldn_t_determine_your_lifespan,Your zip code shouldn’t determine your lifespan,Dion Dawson
592356,761,david_agus_a_new_strategy_in_the_war_on_cancer,A new strategy in the war on cancer,David Agus
592356,2109,jorge_soto_the_future_of_early_cancer_detection,The future of early cancer detection?,Jorge Soto
592356,2821,jimmy_lin_a_simple_new_blood_test_that_can_catch_cancer_early,A simple new blood test that can catch cancer early,Jimmy Lin
591525,136696,cella_wright_the_surprising_reason_zebras_have_stripes,The surprising reason zebras have stripes,Cella Wright
591525,114655,barbara_j_king_can_other_animals_understand_death,Can other animals understand death?,Barbara J. King
591525,97089,barbara_thorne_coneheads_egg_stacks_and_anteater_attacks_the_reign_of_a_termite_queen,"Coneheads, egg stacks and anteater attacks: The reign of a termite queen",Barbara Thorne
579851,137460,jonathan_haidt_are_smartphones_ruining_childhood,Are smartphones ruining childhood?,Jonathan Haidt
579851,98590,tameka_montgomery_5_parenting_tips_for_raising_resilient_self_reliant_kids,"5 parenting tips for raising resilient, self-reliant kids",Tameka Montgomery
579851,116355,becky_kennedy_the_single_most_important_parenting_strategy,The single most important parenting strategy,Becky Kennedy
579851,1974,jennifer_senior_for_parents_happiness_is_a_very_high_bar,"For parents, happiness is a very high bar",Jennifer Senior
579851,1649,colin_powell_kids_need_structure,Kids need structure,Colin Powell
579851,1732,geoffrey_canada_our_failing_schools_enough_is_enough,Our failing schools. Enough is enough!,Geoffrey Canada
594450,148409,salome_agbaroji_the_unprompted_a_poem_that_ai_will_never_understand,"""The Unprompted,"" a poem that AI will never understand",Salome Agbaroji
594450,158574,samora_pinderhughes_4_beautifully_raw_tunes_from_the_healing_project,4 beautifully raw tunes from “The Healing Project”,Samora Pinderhughes
594450,142043,elise_hu_how_digital_culture_is_reshaping_our_faces_and_bodies,How digital culture is reshaping our faces and bodies,Elise Hu
594450,2841,tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,"How AI can enhance our memory, work and social lives",Tom Gruber
594450,17851,max_tegmark_how_to_get_empowered_not_overpowered_by_ai,"How to get empowered, not overpowered, by AI",Max Tegmark
594450,1747,phil_hansen_embrace_the_shake,Embrace the shake,Phil Hansen
585749,157595,david_baker_why_building_new_proteins_from_scratch_is_our_new_superpower,Why building new proteins from scratch is our new superpower,David Baker
585749,145110,surya_ganguli_can_ai_match_the_human_brain,Can AI match the human brain?,Surya Ganguli
585749,129088,daniela_rus_how_ai_will_step_off_the_screen_and_into_the_real_world,How AI will step off the screen and into the real world,Daniela Rus
585749,2841,tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,"How AI can enhance our memory, work and social lives",Tom Gruber
585749,17851,max_tegmark_how_to_get_empowered_not_overpowered_by_ai,"How to get empowered, not overpowered, by AI",Max Tegmark
585749,2645,kevin_kelly_how_ai_can_bring_on_a_second_industrial_revolution,How AI can bring on a second Industrial Revolution,Kevin Kelly
574282,148434,dustin_ballard_is_ai_ruining_music,Is AI ruining music?,Dustin Ballard
574282,143341,safiya_sinclair_marigolds_a_poem_about_wonder,"""Marigolds,"" a poem about wonder",Safiya Sinclair
574282,147531,marc_bamuthi_joseph_and_wendy_whelan_the_role_of_art_and_forgiveness_in_democracy,The role of art and forgiveness in democracy,Marc Bamuthi Joseph and Wendy Whelan
574282,2411,oscar_schwartz_can_a_computer_write_poetry,Can a computer write poetry?,Oscar Schwartz
574282,2013,stephen_burt_why_people_need_poetry,Why people need poetry,Stephen Burt
574282,1398,billy_collins_everyday_moments_caught_in_time,"Everyday moments, caught in time",Billy Collins
591069,2108,myriam_sidibe_the_simple_power_of_hand_washing,The simple power of hand-washing,Myriam Sidibe
591069,117869,carlos_rodriguez_pastor_how_business_can_drive_solutions_to_social_problems,How business can drive solutions to social problems,Carlos Rodríguez-Pastor
591069,50930,abhishek_gopalka_how_motivation_can_fix_public_systems,How motivation can fix public systems,Abhishek Gopalka
591069,1837,michael_porter_the_case_for_letting_business_solve_social_problems,The case for letting business solve social problems,Michael Porter
591069,1904,harish_manwani_profit_s_not_always_the_point,Profit’s not always the point,Harish Manwani
591069,1850,steve_howard_let_s_go_all_in_on_selling_sustainability,Let's go all-in on selling sustainability,Steve Howard
590384,141920,shannon_odell_do_you_really_need_to_take_10_000_steps_a_day,"Do you really need to take 10,000 steps a day?",Shannon Odell
590384,157590,hannibal_person_what_your_poop_can_tell_you_about_your_health,What your poop can tell you about your health,Hannibal Person
590384,139078,carolyn_beans_how_do_heat_waves_affect_your_body,How do heat waves affect your body?,Carolyn Beans
590785,2521,negin_farsad_a_highly_scientific_taxonomy_of_haters,A highly scientific taxonomy of haters,Negin Farsad
590785,138328,paule_joseph_why_smell_matters_more_than_you_think,Why smell matters more than you think,Paule Joseph
590785,148375,jena_friedman_the_jokes_ai_won_t_tell,The jokes AI won’t tell,Jena Friedman
590785,570,nancy_etcoff_happiness_and_its_surprises,Happiness and its surprises,Nancy Etcoff
590785,1607,matt_killingsworth_want_to_be_happier_stay_in_the_moment,Want to be happier? Stay in the moment,Matt Killingsworth
590785,1909,shereen_el_feki_a_little_told_tale_of_sex_and_sensuality,A little-told tale of sex and sensuality,Shereen El Feki
589879,158681,dion_dawson_your_zip_code_shouldn_t_determine_your_lifespan,Your zip code shouldn’t determine your lifespan,Dion Dawson
589879,138089,helianti_hilman_the_foods_humanity_forgot_and_how_we_re_bringing_them_back,The foods humanity forgot — and how we're bringing them back,Helianti Hilman
589879,135050,jonathan_foley_the_problem_with_food_and_climate_and_how_to_fix_it,The problem with food and climate — and how to fix it,Jonathan Foley
589879,1565,tristram_stuart_the_global_food_waste_scandal,The global food waste scandal,Tristram Stuart
589879,263,mark_bittman_what_s_wrong_with_what_we_eat,What's wrong with what we eat,Mark Bittman
589879,1199,josette_sheeran_ending_hunger_now,Ending hunger now,Josette Sheeran
589667,148436,carolyn_beans_are_there_really_dead_wasps_in_figs,Are there really dead wasps in figs?,Carolyn Beans
589667,23887,leslie_kenna_the_brilliance_of_bioluminescence,The brilliance of bioluminescence,Leslie Kenna
589667,129165,luke_m_jacobus_why_do_bugs_swarm_over_water,Why do bugs swarm over water?,Luke M. Jacobus
583725,148435,todd_almond_and_donna_murphy_a_musical_duet_with_ai_herself,A musical duet with AI herself,Todd Almond and Donna Murphy
583725,103018,melaku_belay_the_ecstasy_of_eskista_an_ancient_ethiopian_dance,"The ecstasy of Eskista, an ancient Ethiopian dance",Melaku Belay
583725,135800,willie_williams_the_astonishing_future_of_immersive_live_entertainment,The astonishing future of immersive live entertainment,Willie Williams
583725,1440,michael_tilson_thomas_music_and_emotion_through_time,Music and emotion through time,Michael Tilson Thomas
583725,1526,mark_applebaum_the_mad_scientist_of_music,The mad scientist of music,Mark Applebaum
583725,1083,ahn_trio_a_modern_take_on_piano_violin_cello,"A modern take on piano, violin, cello",Ahn Trio
590726,157985,lei_zhang_the_powerful_promise_of_earth_s_harshest_places,The powerful promise of Earth’s harshest places,Lei Zhang
590726,157429,jacqueline_novogratz_700_million_people_still_live_without_electricity_here_s_how_to_fix_that,700 million people still live without electricity. Here’s how to fix that,Jacqueline Novogratz
590726,156061,josephine_waweru_the_miraculous_device_that_saved_my_farm_and_changed_my_life,The miraculous device that saved my farm — and changed my life,Josephine Waweru
590726,2166,tasso_azevedo_hopeful_lessons_from_the_battle_to_save_rainforests,Hopeful lessons from the battle to save rainforests,Tasso Azevedo
590726,2075,shubhendu_sharma_an_engineer_s_vision_for_tiny_forests_everywhere,"An engineer's vision for tiny forests, everywhere",Shubhendu Sharma
590726,1874,greg_asner_ecology_from_the_air,Ecology from the air,Greg Asner
590030,158679,molly_hemstreet_a_bold_idea_to_rebuild_the_working_class,A bold idea to rebuild the working class,Molly Hemstreet
590030,138326,mohamed_aburawi_a_hospital_in_the_cloud_bringing_health_care_anywhere_in_the_world,A hospital in the cloud bringing health care anywhere in the world,Mohamed Aburawi
590030,138328,paule_joseph_why_smell_matters_more_than_you_think,Why smell matters more than you think,Paule Joseph
590030,1199,josette_sheeran_ending_hunger_now,Ending hunger now,Josette Sheeran
590030,1565,tristram_stuart_the_global_food_waste_scandal,The global food waste scandal,Tristram Stuart
590030,263,mark_bittman_what_s_wrong_with_what_we_eat,What's wrong with what we eat,Mark Bittman
590927,128041,saket_soni_the_workers_rebuilding_communities_after_natural_disasters,The workers rebuilding communities after natural disasters,Saket Soni
590927,115479,ashif_shaikh_a_path_to_social_safety_for_migrant_workers,A path to social safety for migrant workers,Ashif Shaikh
590927,118136,jennifer_d_sciubba_the_truth_about_human_population_decline,The truth about human population decline,Jennifer D. Sciubba
590927,24354,benedetta_berti_and_evelien_borgman_what_does_it_mean_to_be_a_refugee_sep_2018,What does it mean to be a refugee?,Benedetta Berti and Evelien Borgman
590927,10378,robert_hakiza_refugees_want_empowerment_not_handouts,"Refugees want empowerment, not handouts",Robert Hakiza
590927,2449,alexander_betts_our_refugee_system_is_failing_here_s_how_we_can_fix_it,Our refugee system is failing. Here's how we can fix it,Alexander Betts
