id,slug,internalId,description,duration,presenterDisplayName,publishedAt
590030,dion_dawson_your_zip_code_shouldn_t_determine_your_lifespan,158681,"What if ending food insecurity meant ditching charity models that haven’t been updated since the 1960s? Dion Dawson, TED Fellow and founder of Dion’s Chicago Dream, shares how he turned a spontaneous idea for giving back to his community into a thriving social enterprise, delivering top-quality produce to thousands of Chicago households every week and reaching a million dollars in revenue in just 18 months. He’s proving that it’s possible to replace the outdated food pantry model with a data-driven system that delivers high-quality food — so your zip code doesn’t decide how long you live.",331,Dion Dawson,2025-08-15T13:25:25Z
590927,sonia_shah_and_zeke_hernandez_the_missing_piece_in_the_story_of_migration,159016,"Headlines often reduce migration to crisis and controversy, leaving out the bigger picture that movement is a natural, even necessary part of who we are. As borders tighten and debates intensify, journalist Sonia Shah and professor Zeke Hernandez unravel our historical understanding of migration and examine immigration's impact on creating resilient, safe and economically flourishing societies.",3490,Sonia Shah and Zeke Hernandez,2025-08-14T15:14:03Z
589664,katharina_brecht_how_smart_are_crows,158455,"In one of Aesop’s fables, a crow is searching for water. It spies a pitcher— but the water inside is beyond its reach. So, the crow begins dropping in pebbles. One-by-one, they displace the water, and the crow quenches its thirst. This is just one of many fascinating displays of intelligence from corvids. Katharina Brecht digs into what makes this bold, brainy family of songbirds so smart. [Directed by Irida Zhonga, narrated by Pen-Pen Chen, music by Phil Brookes].",269,Katharina Brecht,2025-08-14T15:02:06Z
585757,cate_hall_a_practical_guide_to_taking_control_of_your_life,156830,"The real lever of a meaningful life isn’t intelligence or hustle — it’s personal agency, says Cate Hall, former Supreme Court attorney and once the world’s top-ranked female poker player. Sharing her journey from the throes of addiction to leading a multibillion-dollar foundation, Hall shares tactical wisdom for increasing your ability to see and act on life's hidden degrees of freedom, showing how even the most trapped among us can discover a path to fulfillment.",519,Cate Hall,2025-08-14T14:46:17Z
587684,yijia_tu_a_multigenerational_musical_journey,157700,"In an enchanting talk and performance, singer, multi-instrumentalist and songwriter Yijia Tu traces a path from the world’s biggest stages to a family lullaby passed down through the generations, showing how music carries memory across centuries and cultures. Blending East Asian folk traditions into modern sound, she shows how honoring tradition isn’t worshiping ashes — it’s keeping the fire alive.",581,Yijia Tu,2025-08-13T15:33:07Z
590283,jennifer_parlamis_why_venting_doesn_t_help_you_deal_with_anger,158796,"Does venting actually help you cool off, or does it just add fuel to the fire? Social psychologist Jennifer Parlamis busts common myths about anger, showing how curiosity — not catharsis — can keep you calm. Discover the surprising science behind anger management and four practical tools for building stronger relationships from a researcher who’s rethinking Freud, one deep breath at a time.",902,Jennifer Parlamis,2025-08-13T14:48:22Z
589662,elise_cutts_the_ginormous_collision_that_tilted_our_planet,158454,"4.5 billion years ago, Earth was struck by a rock the size of Mars flying 9 kilometers a second. The force of this collision temporarily turned Earth’s surface into an ocean of molten magma. Today, some scientists call this cosmic crash the Big Whack, and we’re still dealing with the impacts of this impact. Elise Cutts explores the pivotal role Earth’s obliquity plays in our planet's processes. [Directed by Igor Ćorić, Artrake Studio, narrated by Bethany Cutmore Scott, music by Cem Misirlioglu].",275,Elise Cutts,2025-08-12T15:07:20Z
589147,anuj_tanna_a_traditional_job_isn_t_the_only_path_to_success,158326,"Africa’s booming youth population is often seen as a ""jobless generation."" But in Kenya alone, young people are already adding more than 530 million dollars a month to the economy through informal businesses. Social entrepreneur Anuj Tanna, who cofounded a social network to connect these entrepreneurs, challenges us to rethink the narrative: What if the informal economy isn’t a problem to fix, but a powerful engine to fuel the future of work?",736,Anuj Tanna,2025-08-12T14:57:31Z
589177,steven_pinker_how_common_knowledge_shapes_the_world,158347,"Common knowledge is the secret engine of social life, letting us coordinate everything from meet-ups to markets to international diplomacy. In this fascinating talk, experimental cognitive scientist Steven Pinker explores its momentous impact, threading together stories of why autocrats fear blank signs, why central bankers mumble and why saying the quiet part out loud can wreck a friendship. With wit and wisdom, he invites us to better understand the ways we get into each other’s heads — and what it means when shared norms wobble.",828,Steven Pinker,2025-08-11T14:49:41Z
590026,molly_hemstreet_a_bold_idea_to_rebuild_the_working_class,158679,"Struggling communities don’t need handouts — they need bold new ways to root wealth. Meet Molly Hemstreet — a TED Fellow, Southern Appalachia native and cofounder of worker support network the Industrial Commons — who’s flipping the script on generational poverty by turning textile waste into $9-per-pound yarn and factory workers into business owners. Discover how her long-haul approach is rebuilding rural economies stitch by stitch, proving that opportunity grows when we stop extracting and start empowering.",425,Molly Hemstreet,2025-08-08T14:05:18Z
589882,samora_pinderhughes_4_beautifully_raw_tunes_from_the_healing_project,158574,"In a tour de force set, multidisciplinary artist and composer Samora Pinderhughes performs four moving songs — “Tongues,” “Gatsby,” “Masculinity” and “Process/Forgive Yourself” — accompanied by Elena Pinderhughes on flute, Elliott Skinner on guitar and The Healing Project Choir.",666,Samora Pinderhughes,2025-08-08T13:52:15Z
585464,jason_hoellwarth_what_should_you_do_if_you_accidentally_cut_off_your_finger,156618,"In order to reattach a severed limb after an accident, a number of things need to go right— and quickly. A clean cut, properly preserving the limb, and getting it to a skilled surgeon in time are just a few of these challenges. And unfortunately, there are countless complications that come up with most accidental amputations. So, when is limb reattachment possible? Jason Hoellwarth investigates. [Directed by Denys Spolitak, narrated by Addison Anderson, music by Cem Misirlioglu].",330,Jason Hoellwarth,2025-08-07T15:03:12Z
574657,dustin_ballard_is_ai_ruining_music,148434,"What makes music “real” — is it the instruments, the voice, the creator’s intention or something else entirely? Dustin Ballard, the creative force behind the viral channel “There I Ruined It,” explores the weird, wonderful and sometimes unsettling ways AI is reshaping music. With fiddle solos and AI-powered mashups of your favorite songs, he invites us to ask: Are new tools fostering creativity, or just making noise?",679,Dustin Ballard,2025-08-07T14:38:36Z
589310,jaime_seeman_the_wonder_of_weightlifting,158395,"With humor and hard science, obstetrician and gynecologist Jaime Seeman reveals why building muscle is one of the best ways to combat women’s top health risks. Learn the truth behind three weightlifting myths that prevent women from getting serious about strength training — and why your future self will thank you for picking up those dumbbells.",623,Jaime Seeman,2025-08-06T15:00:21Z
