id,slug,speakers,title,url
581931,lindsay_demarchi_and_fabio_pacucci_the_physics_behind_einstein_s_most_famous_equation,Lindsay DeMarchi and Fabio Pacucci,The physics behind Einstein’s most famous equation,https://www.ted.com/talks/lindsay_demarchi_and_fabio_pacucci_the_physics_behind_einstein_s_most_famous_equation
574653,greg_lukianoff_let_s_get_real_about_free_speech,Greg Lukianoff,Let's get real about free speech,https://www.ted.com/talks/greg_lukianoff_let_s_get_real_about_free_speech
582442,ian_bremmer_the_us_bombed_iran_now_what,Ian Bremmer,The US bombed Iran. Now what?,https://www.ted.com/talks/ian_bremmer_the_us_bombed_iran_now_what
582032,jon_youshaei_and_michelle_weise_how_do_you_prepare_for_jobs_that_don_t_exist_yet_a_work_expert_and_a_youtuber_answer,Jon Youshaei and Michelle Weise,How do you prepare for jobs that don't exist yet? A work expert and a YouTuber answer,https://www.ted.com/talks/jon_youshaei_and_michelle_weise_how_do_you_prepare_for_jobs_that_don_t_exist_yet_a_work_expert_and_a_youtuber_answer
574626,michael_vazquez_and_will_kanwischer_ethical_dilemma_should_knowledge_be_free,Michael Vazquez and Will Kanwischer,Ethical dilemma: Should knowledge be free?,https://www.ted.com/talks/michael_vazquez_and_will_kanwischer_ethical_dilemma_should_knowledge_be_free
574659,todd_almond_and_donna_murphy_a_musical_duet_with_ai_herself,Todd Almond and Donna Murphy,A musical duet with AI herself,https://www.ted.com/talks/todd_almond_and_donna_murphy_a_musical_duet_with_ai_herself
572856,amma_y_ghartey_tagoe_kootin_shohini_ghose_and_damon_davis_the_science_and_art_of_uncertainty,"Amma Y. Ghartey-Tagoe Kootin, Shohini Ghose and Damon Davis",The science and art of uncertainty,https://www.ted.com/talks/amma_y_ghartey_tagoe_kootin_shohini_ghose_and_damon_davis_the_science_and_art_of_uncertainty
566666,stephanie_honchell_smith_why_was_bloodletting_so_popular,Stephanie Honchell Smith,Why was bloodletting so popular?,https://www.ted.com/talks/stephanie_honchell_smith_why_was_bloodletting_so_popular
571327,andika_putraditama_the_big_idea_funding_forest_conservation,Andika Putraditama,The big idea funding forest conservation,https://www.ted.com/talks/andika_putraditama_the_big_idea_funding_forest_conservation
574651,yancey_strickler_forget_hustle_culture_behold_the_artist_corporation,Yancey Strickler,Forget hustle culture. Behold the Artist Corporation,https://www.ted.com/talks/yancey_strickler_forget_hustle_culture_behold_the_artist_corporation
574333,baron_ryan_and_stephanie_r_yates_anyabwile_how_do_you_stop_caring_what_others_think_a_filmmaker_and_a_therapist_answer,Baron Ryan and Stephanie R. Yates-Anyabwile,How do you stop caring what others think? A filmmaker and a therapist answer,https://www.ted.com/talks/baron_ryan_and_stephanie_r_yates_anyabwile_how_do_you_stop_caring_what_others_think_a_filmmaker_and_a_therapist_answer
573922,stephanie_honchell_smith_the_dark_history_of_graham_crackers,Stephanie Honchell Smith,The dark history of Graham crackers,https://www.ted.com/talks/stephanie_honchell_smith_the_dark_history_of_graham_crackers
579601,amie_mcnee_the_case_for_making_art_when_the_world_is_on_fire,Amie McNee,The case for making art when the world is on fire,https://www.ted.com/talks/amie_mcnee_the_case_for_making_art_when_the_world_is_on_fire
574284,scott_loarie_the_surprising_power_of_your_nature_photos,Scott Loarie,The surprising power of your nature photos,https://www.ted.com/talks/scott_loarie_the_surprising_power_of_your_nature_photos
573859,stephanie_honchell_smith_how_much_do_you_really_know_about_ancient_rome,Stephanie Honchell Smith,How much do you really know about Ancient Rome?,https://www.ted.com/talks/stephanie_honchell_smith_how_much_do_you_really_know_about_ancient_rome
571629,shalewa_sharpe_what_introverts_wish_everyone_else_knew,Shalewa Sharpe,What introverts wish everyone else knew,https://www.ted.com/talks/shalewa_sharpe_what_introverts_wish_everyone_else_knew
574280,tony_testa_a_spine_tingling_dance_of_light_and_shadow,Tony Testa,A spine-tingling dance of light and shadow,https://www.ted.com/talks/tony_testa_a_spine_tingling_dance_of_light_and_shadow
574331,amy_baxter_and_navied_mahdavian_how_can_creativity_help_us_heal_a_doctor_and_a_cartoonist_answer,Amy Baxter and Navied Mahdavian,How can creativity help us heal? A doctor and a cartoonist answer,https://www.ted.com/talks/amy_baxter_and_navied_mahdavian_how_can_creativity_help_us_heal_a_doctor_and_a_cartoonist_answer
574229,anees_bahji_the_surprising_new_treatment_for_mental_illness,Anees Bahji,The surprising new treatment for mental illness,https://www.ted.com/talks/anees_bahji_the_surprising_new_treatment_for_mental_illness
568837,athena_kugblenu_the_fine_art_of_fibbing,Athena Kugblenu,The fine art of fibbing,https://www.ted.com/talks/athena_kugblenu_the_fine_art_of_fibbing
574435,carl_miller_inside_a_dark_web_kill_list,Carl Miller,Inside a dark web kill list,https://www.ted.com/talks/carl_miller_inside_a_dark_web_kill_list
573663,theresa_fyffe_a_new_lifeline_for_the_world_s_coral_reefs,Theresa Fyffe,A new lifeline for the world's coral reefs,https://www.ted.com/talks/theresa_fyffe_a_new_lifeline_for_the_world_s_coral_reefs
574502,ian_bremmer_why_ukraine_s_drone_attack_on_russia_changes_war_forever,Ian Bremmer,Why Ukraine's drone attack on Russia changes war forever,https://www.ted.com/talks/ian_bremmer_why_ukraine_s_drone_attack_on_russia_changes_war_forever
587169,lei_cheng_beyond_the_talk_lei_cheng_in_conversation_with_elise_hu,Lei Cheng,Beyond the Talk: Lei Cheng in conversation with Elise Hu,https://www.ted.com/talks/lei_cheng_beyond_the_talk_lei_cheng_in_conversation_with_elise_hu
574180,timothy_j_burbery_why_do_so_many_cultures_have_dragon_legends,Timothy J. Burbery,Why do so many cultures have dragon legends?,https://www.ted.com/talks/timothy_j_burbery_why_do_so_many_cultures_have_dragon_legends
572800,lei_cheng_what_i_learned_about_freedom_in_a_secret_chinese_prison,Lei Cheng,What I learned about freedom in a secret Chinese prison,https://www.ted.com/talks/lei_cheng_what_i_learned_about_freedom_in_a_secret_chinese_prison
574288,jeffrey_t_reed_can_ai_help_us_speak_with_wolves,Jeffrey T. Reed,Can AI help us speak with wolves?,https://www.ted.com/talks/jeffrey_t_reed_can_ai_help_us_speak_with_wolves
574189,david_suh_and_molly_graham_what_is_true_confidence_a_photographer_and_a_brand_builder_answer,David Suh and Molly Graham,What is true confidence? A photographer and a brand builder answer,https://www.ted.com/talks/david_suh_and_molly_graham_what_is_true_confidence_a_photographer_and_a_brand_builder_answer
587173,ariel_ekblaw_beyond_the_talk_ariel_ekblaw_in_conversation_with_elise_hu,Ariel Ekblaw,Beyond the Talk: Ariel Ekblaw in conversation with Elise Hu,https://www.ted.com/talks/ariel_ekblaw_beyond_the_talk_ariel_ekblaw_in_conversation_with_elise_hu
573975,ariel_ekblaw_how_to_build_in_space_for_life_on_earth,Ariel Ekblaw,How to build in space for life on Earth,https://www.ted.com/talks/ariel_ekblaw_how_to_build_in_space_for_life_on_earth
572458,dan_kwartler_would_you_eat_a_ghost_pepper_for_a_prize,Dan Kwartler,Would you eat a ghost pepper for a prize?,https://www.ted.com/talks/dan_kwartler_would_you_eat_a_ghost_pepper_for_a_prize
568749,tarveen_forrester_let_your_ambition_light_you_up_not_burn_you_out,Tarveen Forrester,"Let your ambition light you up, not burn you out",https://www.ted.com/talks/tarveen_forrester_let_your_ambition_light_you_up_not_burn_you_out
574026,adam_kucharski_why_does_uncertainty_bother_us_so_much,Adam Kucharski,Why does uncertainty bother us so much?,https://www.ted.com/talks/adam_kucharski_why_does_uncertainty_bother_us_so_much
573519,george_zaidan_the_trillion_dollar_paradox,George Zaidan,The trillion dollar paradox,https://www.ted.com/talks/george_zaidan_the_trillion_dollar_paradox
573565,lauren_dunford_the_future_isn_t_just_coded_it_s_built,Lauren Dunford,The future isn't just coded — it's built,https://www.ted.com/talks/lauren_dunford_the_future_isn_t_just_coded_it_s_built
573574,angus_hervey_is_this_the_time_of_monsters_or_miracles,Angus Hervey,Is this the time of monsters — or miracles?,https://www.ted.com/talks/angus_hervey_is_this_the_time_of_monsters_or_miracles
568747,joshua_schachter_how_i_turned_frustration_into_creative_success,Joshua Schachter,How I turned frustration into creative success,https://www.ted.com/talks/joshua_schachter_how_i_turned_frustration_into_creative_success
573237,michael_vazquez_and_sarah_stroud_when_should_you_break_a_promise,Michael Vazquez and Sarah Stroud,When should you break a promise?,https://www.ted.com/talks/michael_vazquez_and_sarah_stroud_when_should_you_break_a_promise
573671,magdalena_hoeller_why_love_is_harder_in_a_second_language_aug_2025,Magdalena Hoeller,Why love is harder in a second language,https://www.ted.com/talks/magdalena_hoeller_why_love_is_harder_in_a_second_language_aug_2025
573611,hamish_mckenzie_this_is_what_the_future_of_media_looks_like,Hamish McKenzie,This is what the future of media looks like,https://www.ted.com/talks/hamish_mckenzie_this_is_what_the_future_of_media_looks_like
573161,achmad_ariefiandy_can_you_survive_a_komodo_dragon_bite,Achmad Ariefiandy,Can you survive a Komodo dragon bite?,https://www.ted.com/talks/achmad_ariefiandy_can_you_survive_a_komodo_dragon_bite
573576,yoshua_bengio_the_catastrophic_risks_of_ai_and_a_safer_path,Yoshua Bengio,The catastrophic risks of AI — and a safer path,https://www.ted.com/talks/yoshua_bengio_the_catastrophic_risks_of_ai_and_a_safer_path
571019,katherine_dunn_how_to_make_climate_stories_impossible_to_ignore,Katherine Dunn,How to make climate stories impossible to ignore,https://www.ted.com/talks/katherine_dunn_how_to_make_climate_stories_impossible_to_ignore
571325,matthew_phillips_what_if_the_climate_movement_felt_like_a_house_party,Matthew Phillips,What if the climate movement felt like a house party?,https://www.ted.com/talks/matthew_phillips_what_if_the_climate_movement_felt_like_a_house_party
572872,rachel_yang_how_much_does_it_cost_to_fly_private,Rachel Yang,How much does it cost to fly private?,https://www.ted.com/talks/rachel_yang_how_much_does_it_cost_to_fly_private
573301,eric_schmidt_the_ai_revolution_is_underhyped,Eric Schmidt,The AI revolution is underhyped,https://www.ted.com/talks/eric_schmidt_the_ai_revolution_is_underhyped
569976,jasmine_crowe_houston_the_delicious_potential_of_rescuing_wasted_food,Jasmine Crowe-Houston,The delicious potential of rescuing wasted food,https://www.ted.com/talks/jasmine_crowe_houston_the_delicious_potential_of_rescuing_wasted_food
573159,shannon_odell_the_clever_trick_used_by_sports_betting_apps,Shannon Odell,The clever trick used by sports betting apps,https://www.ted.com/talks/shannon_odell_the_clever_trick_used_by_sports_betting_apps
572821,adam_aleksic_are_we_cooked_how_social_media_shapes_your_language,Adam Aleksic,Are we cooked? How social media shapes your language,https://www.ted.com/talks/adam_aleksic_are_we_cooked_how_social_media_shapes_your_language
573200,pinky_cole_how_i_make_vegan_food_sexy,Pinky Cole,How I make vegan food sexy,https://www.ted.com/talks/pinky_cole_how_i_make_vegan_food_sexy
572874,duncan_keegan_the_poetry_of_family,Duncan Keegan,The poetry of family,https://www.ted.com/talks/duncan_keegan_the_poetry_of_family
568845,niko_zlotnik_is_this_the_grossest_parasite,Niko Zlotnik,Is this the grossest parasite?,https://www.ted.com/talks/niko_zlotnik_is_this_the_grossest_parasite
572597,avni_patel_thompson_can_ai_help_with_the_chaos_of_family_life,Avni Patel Thompson,Can AI help with the chaos of family life?,https://www.ted.com/talks/avni_patel_thompson_can_ai_help_with_the_chaos_of_family_life
572453,andy_laats_a_parent_s_guide_to_raising_kids_after_loss,Andy Laats,A parent's guide to raising kids after loss,https://www.ted.com/talks/andy_laats_a_parent_s_guide_to_raising_kids_after_loss
572913,ndinini_kimesera_sikar_you_are_the_bridge_to_the_next_generation,Ndinini Kimesera Sikar,You are the bridge to the next generation,https://www.ted.com/talks/ndinini_kimesera_sikar_you_are_the_bridge_to_the_next_generation
568841,mostafa_minawi_what_caused_the_fall_of_one_of_the_most_influential_empires_in_history,Mostafa Minawi,What caused the fall of one of the most influential empires in history?,https://www.ted.com/talks/mostafa_minawi_what_caused_the_fall_of_one_of_the_most_influential_empires_in_history
572915,sarah_blaffer_hrdy_are_we_still_human_if_robots_help_raise_our_babies,Sarah Blaffer Hrdy,Are we still human if robots help raise our babies?,https://www.ted.com/talks/sarah_blaffer_hrdy_are_we_still_human_if_robots_help_raise_our_babies
572866,alison_darcy_the_mental_health_ai_chatbot_made_for_real_life,Alison Darcy,The mental health AI chatbot made for real life,https://www.ted.com/talks/alison_darcy_the_mental_health_ai_chatbot_made_for_real_life
570896,navied_mahdavian_how_art_helped_me_grapple_with_grief,Navied Mahdavian,How art helped me grapple with grief,https://www.ted.com/talks/navied_mahdavian_how_art_helped_me_grapple_with_grief
556124,marielle_remillard_the_economic_opportunity_hidden_in_the_climate_transition,Marielle Remillard,The economic opportunity hidden in the climate transition,https://www.ted.com/talks/marielle_remillard_the_economic_opportunity_hidden_in_the_climate_transition
572460,laura_aitken_burt_the_myth_of_medusa,Laura Aitken-Burt,The myth of Medusa,https://www.ted.com/talks/laura_aitken_burt_the_myth_of_medusa
572819,rob_bredow_the_artist_driven_innovation_behind_the_films_we_love,Rob Bredow,The artist-driven innovation behind the films we love,https://www.ted.com/talks/rob_bredow_the_artist_driven_innovation_behind_the_films_we_love
572909,tristan_harris_beyond_the_talk_tristan_harris_in_conversation_with_elise_hu,Tristan Harris,Beyond the Talk: Tristan Harris in conversation with Elise Hu,https://www.ted.com/talks/tristan_harris_beyond_the_talk_tristan_harris_in_conversation_with_elise_hu
572753,tristan_harris_why_ai_is_our_ultimate_test_and_greatest_invitation,Tristan Harris,Why AI is our ultimate test and greatest invitation,https://www.ted.com/talks/tristan_harris_why_ai_is_our_ultimate_test_and_greatest_invitation
572813,ian_bremmer_where_in_the_world_is_trump_taking_us,Ian Bremmer,Where in the world is Trump taking us?,https://www.ted.com/talks/ian_bremmer_where_in_the_world_is_trump_taking_us
572795,davonte_green_a_new_vision_of_healthy_masculinity,Davonte Green,A new vision of healthy masculinity,https://www.ted.com/talks/davonte_green_a_new_vision_of_healthy_masculinity
571762,alex_rosenthal_can_you_solve_the_riddle_of_pandora_s_box,Alex Rosenthal,Can you solve the riddle of Pandora’s box?,https://www.ted.com/talks/alex_rosenthal_can_you_solve_the_riddle_of_pandora_s_box
572154,aditi_nerurkar_feeling_stressed_the_answer_isn_t_to_just_relax,Aditi Nerurkar,Feeling stressed? The answer isn’t to “just relax”,https://www.ted.com/talks/aditi_nerurkar_feeling_stressed_the_answer_isn_t_to_just_relax
571525,sarah_crawford_bohl_how_to_speak_up_even_when_you_don_t_want_to,Sarah Crawford-Bohl,How to speak up — even when you don’t want to,https://www.ted.com/talks/sarah_crawford_bohl_how_to_speak_up_even_when_you_don_t_want_to
